source,title,content,publish_time,url,symbol_or_subject
36氪/股市快讯,A股三大指数午间休盘集体下跌，翠微股份涨停,36氪获悉，A股三大指数午间休盘集体下跌，沪指跌0.93%，深成指跌0.73%，创业板指跌0.21%；通信设备、多云金融、海运板块领涨，翠微股份涨停，德科立涨超18%，招商南油涨超9%；燃气、生物科技、发电设备板块跌幅居前，长春燃气、海特生物、吉鑫科技跌超7%。,2026-04-03 11:31:38,https://www.36kr.com/newsflashes/3750544968385289,行业/股市快讯
36氪/股市快讯,沪指跌破3900点，全市场超4500只个股下跌,36氪获悉，三大指数走低，沪指跌破3900点，现跌0.6%，深证成指跌0.34%，创业板指涨幅收窄至0.15%。全市场超4500只个股下跌。,2026-04-03 09:59:11,https://www.36kr.com/newsflashes/3750454089662978,行业/股市快讯
36氪/股市快讯,A股三大指数集体高开，多元金融板块走强,36氪获悉，A股三大指数集体高开，沪指高开0.21%，深成指高开0.49%，创业板指高开0.79%；多元金融、海运、通信设备板块领涨，中油资本、汇源通信涨停，中原海能涨超5%；生物科技、制药、林木板块跌幅居前，睿智医药跌超6%，美诺华跌超5%，平潭发展跌超2%。,2026-04-03 09:26:51,https://www.36kr.com/newsflashes/3750422308585993,行业/股市快讯
36氪/股市快讯,搭载黑芝麻智能华山A1000，东风奕派007闪现版正式上市,近日，东风奕派007闪现版正式上市。该车型搭载基于黑芝麻智能华山A1000芯片的智能驾驶解决方案，支持高速NOA导航辅助驾驶、LAPA记忆泊车辅助，并集成eπPILOT 20余项驾驶辅助功能。此次奕派007闪现版的量产上市，标志着黑芝麻智能与东风的合作正不断深化，华山A1000在高阶辅助驾驶领域的量产实力也再获验证。,2026-04-03 09:07:06,https://www.36kr.com/newsflashes/3750402883715591,行业/股市快讯
36氪/股市快讯,两市融资余额减少109.89亿元,36氪获悉，截至4月2日，上交所融资余额报13111.04亿元，较前一交易日减少53.43亿元；深交所融资余额报12609.51亿元，较前一交易日减少56.46亿元；两市合计25720.55亿元，较前一交易日减少109.89亿元。,2026-04-03 08:51:16,https://www.36kr.com/newsflashes/3750387322585860,行业/股市快讯
36氪/股市快讯,南向资金加速“扫货”港股，年内净买入超2280亿港元,今年以来，南向资金持续加仓港股市场，愈发成为港股市场重要的增量资金来源。Wind资讯数据显示，截至4月2日收盘，年初至今净买入规模达到2280.80亿港元。（证券日报）,2026-04-03 08:33:35,https://www.36kr.com/newsflashes/3750369943060994,行业/股市快讯
36氪/股市快讯,中标多订单旺，上市公司增长动能强劲,2026年以来，多家A股上市公司披露订单签约及项目中标公告，整体呈现强劲增长势头。根据Wind资讯数据统计，截至4月2日，从订单与中标规模看，今年以来上市公司单笔金额覆盖千万元级、亿元级乃至百亿元级，订单披露频次较去年同期亦显著提升。从覆盖领域看，订单和中标项目呈现“传统产业稳根基、新兴产业领增长”的格局，新能源、人工智能配套等领域占比较大。（证券日报）,2026-04-03 08:32:00,https://www.36kr.com/newsflashes/3750368381469444,行业/股市快讯
36氪/股市快讯,百亿级私募调仓路径浮现，锚定上市公司盈利增长积极布局,据私募排排网统计，根据已披露的上市公司2025年年报，共有25家百亿级私募旗下产品，出现在60家公司的前十大流通股股东名单中，合计持有市值达281.85亿元。从加仓动作来看，多只具备业绩增长“新引擎”的上市公司受到私募青睐，例如：截至2025年末，高毅资产基金经理冯柳管理的高毅邻山1号远望基金连续两个季度加仓中伟新材，重阳投资旗下产品四季度新进得邦照明前十大股东名单，仁桥资产旗下产品同期加仓城投控股等。在业内人士看来，随着政策效果逐步显现，增量资金持续流入权益资产，接下来盈利驱动的行情有望进一步演绎。（上证报）,2026-04-03 07:58:46,https://www.36kr.com/newsflashes/3750335714018048,行业/股市快讯
36氪/股市快讯,三大动力驱动，港股细分龙头扎堆启动A股上市,日前，港股疫苗龙头艾美疫苗发布公告，拟向北交所申请A股上市。按照相关规则，公司内资股需先在新三板挂牌。此次回A股若顺利推进，艾美疫苗将成为港股回北交所上市第一股。自去年6月中办、国办发文明确支持符合条件的粤港澳大湾区港股企业在深交所上市以来，叠加科创板、创业板对未盈利生物医药、硬科技企业的包容性持续提升，港股公司正密集启动“回A”进程。除了政策和制度红利，排排网财富研究总监刘有华告诉记者，本轮港股“回A”热潮兴起还有两个重要驱动力：一是A股流动性与估值更具吸引力，对硬科技、生物医药等赛道溢价明显，本土投资者认知度更高，融资效率更优；二是“回A”有助于强化本土产业协同，方便企业对接内地供应链、市场与政策资源，提升品牌影响力。（证券时报）,2026-04-03 07:57:56,https://www.36kr.com/newsflashes/3750334893671169,行业/股市快讯
36氪/股市快讯,一季度港股IPO募资创近五年新高，“A+H”公司为核心力量,一季度，港股IPO市场交出“千亿港元融资”的亮眼成绩单，该数值创2021年二季度以来的季度新高。Wind数据显示，截至3月31日，港股市场共有40家企业完成IPO，同比增长150%；募资总额接近1100亿港元，同比激增489%。这些数字彰显了港股市场的吸引力和融资能力。“A+H”公司成为一季度募资的核心力量。在40家港股新上市公司中，有15家为“A+H”两地上市企业。其中，融资规模前10的企业中更有7家已在A股上市，7家合计融资规模更超过520亿港元，占港股一季度IPO融资总额近半壁江山，凸显了港股市场作为内地企业全球化资本布局重要枢纽的战略地位。（证券时报）,2026-04-03 07:54:08,https://www.36kr.com/newsflashes/3750331162673929,行业/股市快讯
36氪/股市快讯,SpaceX据悉已与沙特公共投资基金举行会谈，商讨在2026年IPO中进行基石投资事宜,SpaceX据悉已与沙特公共投资基金（PIF）举行会谈，商讨在2026年IPO中进行基石投资事宜。沙特主权基金正考虑在SpaceX的IPO中认购50亿美元的基石股份。（财联社）,2026-04-03 07:40:47,https://www.36kr.com/newsflashes/3750309164073734,行业/股市快讯
36氪/股市快讯,新希望乳业递表港交所,36氪获悉，港交所文件显示，新希望乳业股份有限公司向港交所提交上市申请书，联席保荐人为摩根大通、中信证券。,2026-04-03 07:35:43,https://www.36kr.com/newsflashes/3750305157104392,行业/股市快讯
36氪/股市快讯,潮宏基递表港交所,36氪获悉，港交所文件显示，广东潮宏基实业股份有限公司向港交所提交上市申请书，独家保荐人为中信证券。,2026-04-03 07:26:42,https://www.36kr.com/newsflashes/3750298264683265,行业/股市快讯
36氪/股市快讯,锐明技术递表港交所,36氪获悉，港交所文件显示，深圳市锐明技术股份有限公司向港交所提交上市申请书，独家保荐人为中金公司。,2026-04-03 07:23:13,https://www.36kr.com/newsflashes/3750300766126849,行业/股市快讯
36氪/股市快讯,2026款小鹏MONA M03正式上市,36氪获悉，2026款小鹏MONA M03正式上市，共推出6款版型，售价11.98万-15.18万元。上市37分钟后，MONA M03大定突破10000台。,2026-04-03 07:15:50,https://www.36kr.com/newsflashes/3750293504869126,行业/股市快讯
36氪/股市快讯,SpaceX据悉寻求以逾2万亿美元估值上市,据报道，SpaceX已将其IPO目标估值上调至2万亿美元以上。这家全球估值最高的初创公司正筹备可能成为史上最大规模的上市交易。知情人士表示，在未来几周与IPO潜在投资者会谈前，马斯克旗下这家火箭、卫星和人工智能公司及其顾问正向潜在投资者提出这一数字。超过2万亿美元意味着SpaceX短短数月内估值上升近三分之二。据此前报道，SpaceX收购xAI后的估值为1.25万亿美元。（财联社）,2026-04-03 07:05:41,https://www.36kr.com/newsflashes/3750276667933440,行业/股市快讯
36氪/股市快讯,美股三大指数收盘涨跌不一，特斯拉跌超5%,36氪获悉，4月2日收盘，美股三大指数涨跌不一，道指跌0.13%，纳指涨0.18%，标普500指数涨0.11%。大型科技股涨跌互现，英特尔涨超4%，奈飞涨超3%，微软涨超1%，英伟达、苹果小幅上涨；特斯拉跌超5%，Meta、谷歌、亚马逊小幅下跌。热门中概股涨跌不一，36氪、知乎涨超7%，腾讯音乐涨超2%，蔚来、小鹏集团涨超1%；名创优品、京东、阿里巴巴、微博跌超1%。,2026-04-03 07:00:00,https://www.36kr.com/newsflashes/3750232679269126,行业/股市快讯
36氪/股市快讯,安擎计算机信息股份有限公司向港交所提交上市申请书,36氪获悉，据港交所文件，安擎计算机信息股份有限公司向港交所提交上市申请书，独家保荐人为中金公司。,2026-04-02 20:56:24,https://www.36kr.com/newsflashes/3749684584874752,行业/股市快讯
36氪/股市快讯,热门中概股美股盘前普跌，蔚来跌超3%,36氪获悉，热门中概股美股盘前普跌，截至发稿，蔚来跌超3%，阿里巴巴、爱奇艺、小鹏集团跌超2%，百度、京东、拼多多、网易、B站跌超1%，腾讯音乐跌0.11%、,2026-04-02 20:42:18,https://www.36kr.com/newsflashes/3749670725583368,行业/股市快讯
36氪/股市快讯,美股大型科技股盘前普跌，Arm跌超5%,36氪获悉，美股大型科技股盘前普跌，截至发稿，Arm跌超5%，英伟达、Meta、谷歌、亚马逊、特斯拉跌超2%，微软跌超1%，苹果、奈飞跌近1%。,2026-04-02 20:40:48,https://www.36kr.com/newsflashes/3749669254333188,行业/股市快讯
